incident_datetime,incident_cord_x,incident_cord_y,num_victims,location_type,Crime_Type
24-Jan-2044 12:30:00,26.6190541376423,-38.4425197251342,1,10,LARCENY-FROM VEHICLE
02-Nov-2044 15:00:00,26.6191689315242,-38.4427383800468,2,10,LARCENY-FROM VEHICLE
25-Jan-2044 09:00:00,26.6211787498369,-38.4418121136432,1,13,LARCENY-NON VEHICLE
26-Feb-2044 00:30:00,26.622770522523,-38.4428508179411,1,17,LARCENY-FROM VEHICLE
06-Mar-2044 21:55:00,26.6218541822458,-38.4441645204991,1,5,LARCENY-FROM VEHICLE
25-Jul-2044 13:30:00,26.6210111845349,-38.4400930649396,1,14,ROBBERY-PEDESTRIAN
30-Jul-2044 11:00:00,26.6189523799744,-38.4393481823461,1,13,BURGLARY-RESIDENCE
12-Sep-2044 22:35:00,26.6233200984332,-38.4445693338276,2,15,AGG ASSAULT
01-Jul-2044 00:00:00,26.6198838003326,-38.440241181715,1,0,ROBBERY-PEDESTRIAN
31-May-2044 21:00:00,26.6191132775714,-38.4439130372,1,13,BURGLARY-RESIDENCE
19-Jun-2044 20:30:00,26.6172170820366,-38.4436024855857,1,0,AUTO THEFT
27-Mar-2044 01:30:00,26.6204444917626,-38.4431319206334,2,13,LARCENY-FROM VEHICLE
07-Dec-2044 22:14:00,26.6267040019014,-38.4433359433303,1,10,LARCENY-FROM VEHICLE
21-Jul-2044 15:00:00,26.6218601891354,-38.4437899152693,1,22,LARCENY-FROM VEHICLE
11-Jun-2044 20:00:00,26.6203645075066,-38.4420998841623,1,10,AUTO THEFT
11-Oct-2044 15:20:00,26.6223269666288,-38.4444350862892,1,5,LARCENY-FROM VEHICLE
08-Feb-2044 16:00:00,26.6223556250521,-38.4432348595887,1,13,BURGLARY-RESIDENCE
21-Jun-2044 18:00:00,26.6226436128465,-38.4453464913774,1,17,AUTO THEFT
22-Aug-2044 17:05:00,26.6282546881396,-38.4446268710623,1,13,BURGLARY-NONRES
07-Jul-2044 18:45:00,26.6197607534083,-38.4404796609236,1,5,AGG ASSAULT
09-Feb-2044 16:30:00,26.6180210168874,-38.4428738845543,1,5,LARCENY-FROM VEHICLE
25-Apr-2044 00:10:00,26.621127957007,-38.443843991795,1,17,AGG ASSAULT
25-Aug-2044 08:00:00,26.6210086032555,-38.4429606150105,1,10,AUTO THEFT
25-Jul-2044 22:45:00,26.623036720234,-38.442874985692,1,13,LARCENY-FROM VEHICLE
17-Dec-2044 22:30:00,26.619452607811,-38.4443848167429,1,15,AUTO THEFT
17-Aug-2044 13:45:00,26.616440280962,-38.4432005675295,1,10,LARCENY-FROM VEHICLE
26-Mar-2044 09:30:00,26.6204273900922,-38.4450886491452,2,31,LARCENY-FROM VEHICLE
17-Sep-2044 01:00:00,26.6210438334344,-38.4427972390558,1,0,AUTO THEFT
17-Nov-2044 07:55:00,26.6208941997495,-38.4437364608264,1,17,ROBBERY-PEDESTRIAN
09-Sep-2044 23:03:00,26.6271939244751,-38.4425501212441,1,28,BURGLARY-NONRES
19-Apr-2044 13:00:00,26.6171645244685,-38.4412764429797,1,31,LARCENY-NON VEHICLE
23-Nov-2044 09:10:00,26.6203865461938,-38.4414221278503,1,13,AUTO THEFT
24-Jan-2044 22:00:00,26.6181026390125,-38.4416121662549,1,5,LARCENY-NON VEHICLE
27-Jul-2044 08:30:00,26.620239889063,-38.4412765791327,2,17,BURGLARY-RESIDENCE
01-May-2044 14:00:00,26.6272204681306,-38.4426689494151,1,0,LARCENY-FROM VEHICLE
05-Jun-2044 16:30:00,26.6162471928004,-38.4447232619723,1,10,LARCENY-FROM VEHICLE
27-Aug-2044 01:01:00,26.6201263758109,-38.4429223751746,2,17,LARCENY-FROM VEHICLE
27-Oct-2044 12:45:00,26.6237244510039,-38.4447227234941,1,17,LARCENY-NON VEHICLE
25-Apr-2044 18:30:00,26.6188223500203,-38.4431138132888,1,13,LARCENY-NON VEHICLE
24-Sep-2044 16:00:00,26.6174651532492,-38.4417084658206,1,22,LARCENY-FROM VEHICLE
23-Jan-2044 01:31:00,26.6201622073409,-38.4427787519483,1,5,ROBBERY-PEDESTRIAN
09-Oct-2044 21:50:00,26.6220114696677,-38.4449156208031,1,0,AGG ASSAULT
04-May-2044 04:45:00,26.6232545776565,-38.4447048164855,1,0,AUTO THEFT
13-Apr-2044 22:30:00,26.6201407015739,-38.4423725471904,1,17,LARCENY-FROM VEHICLE
11-Apr-2044 08:00:00,26.6183627872591,-38.4399570742208,1,5,ROBBERY-PEDESTRIAN
07-Jun-2044 00:54:00,26.6159486092485,-38.4445592834468,2,10,ROBBERY-PEDESTRIAN
11-Jul-2044 04:00:00,26.6244222650142,-38.4453137455253,1,10,ROBBERY-PEDESTRIAN
24-Oct-2044 00:30:00,26.6166196800412,-38.440490505027,1,5,ROBBERY-PEDESTRIAN
27-Jan-2044 02:00:00,26.6177843874019,-38.4426164972349,1,14,BURGLARY-NONRES
11-Oct-2044 20:40:00,26.6201931906289,-38.4382467736048,1,15,ROBBERY-PEDESTRIAN
17-Mar-2044 22:00:00,26.6183442463327,-38.443126493246,1,5,LARCENY-FROM VEHICLE
07-Jul-2044 11:00:00,26.6190148307885,-38.441181856366,1,3,AUTO THEFT
01-Sep-2044 00:55:00,26.6222153703863,-38.4453528112329,1,17,AGG ASSAULT
08-Nov-2044 00:00:00,26.6245240890201,-38.4443657346772,1,13,LARCENY-NON VEHICLE
03-Aug-2044 03:25:00,26.61940107411,-38.4395476389999,1,0,LARCENY-NON VEHICLE
19-Apr-2044 20:50:00,26.6194685335373,-38.4440044095844,1,10,LARCENY-FROM VEHICLE
20-Dec-2044 14:00:00,26.6181266844097,-38.441190963209,1,0,LARCENY-NON VEHICLE
27-Feb-2044 23:00:00,26.6186360770539,-38.4435565771474,2,10,LARCENY-FROM VEHICLE
28-Jan-2044 13:47:00,26.6213026797935,-38.4401608001288,1,6,LARCENY-NON VEHICLE
17-Dec-2044 14:00:00,26.6175779292026,-38.4411654821078,1,5,LARCENY-NON VEHICLE
04-Aug-2044 23:15:00,26.628153313119,-38.444568509474,1,13,LARCENY-NON VEHICLE
26-Dec-2044 23:00:00,26.6185286683857,-38.4422569939787,1,10,AUTO THEFT
10-Oct-2044 07:17:00,26.6264260888229,-38.4463964298636,1,13,BURGLARY-RESIDENCE
13-Feb-2044 01:00:00,26.619027483341,-38.4439187172969,1,0,LARCENY-NON VEHICLE
01-Jan-2045 14:30:00,26.6201869046694,-38.4416397829281,1,13,BURGLARY-RESIDENCE
15-Apr-2044 15:50:00,26.6195841371809,-38.4447383106766,1,10,AUTO THEFT
12-Oct-2044 12:50:00,26.6233964179605,-38.4458308628792,1,15,AUTO THEFT
23-Aug-2044 21:30:00,26.6195793234726,-38.4429031604088,1,5,LARCENY-FROM VEHICLE
10-Oct-2044 20:44:00,26.6267827745596,-38.4453178946629,1,13,AUTO THEFT
11-Apr-2044 02:20:00,26.6206671542511,-38.4455855895116,1,33,AGG ASSAULT
26-Jun-2044 13:00:00,26.6187577694765,-38.4416710754521,1,5,LARCENY-FROM VEHICLE
04-Nov-2044 20:30:00,26.6177634260626,-38.4417227281477,1,5,AUTO THEFT
02-Feb-2044 16:00:00,26.6253248038535,-38.4453106562088,1,0,BURGLARY-RESIDENCE
09-Jun-2044 00:50:00,26.6202431827106,-38.442350375231,1,17,AUTO THEFT
09-Aug-2044 06:00:00,26.621073230589,-38.4401867423051,1,14,BURGLARY-NONRES
01-Jun-2044 10:00:00,26.6229633037367,-38.4446574991393,1,17,LARCENY-NON VEHICLE
30-Sep-2044 17:39:00,26.621573359181,-38.4404614621277,1,17,AGG ASSAULT
13-Oct-2044 13:00:00,26.6209848334735,-38.4400316920152,1,17,BURGLARY-RESIDENCE
29-Jun-2044 18:00:00,26.616689676452,-38.4402420068657,1,13,BURGLARY-RESIDENCE
08-Jul-2044 06:35:00,26.620150713542,-38.4421550623187,1,13,AGG ASSAULT
20-Jan-2044 10:20:00,26.6235583968316,-38.4424624053956,1,17,AUTO THEFT
16-May-2044 18:30:00,26.6190853966517,-38.4415137523979,1,10,LARCENY-FROM VEHICLE
16-Jul-2044 14:00:00,26.6190425363398,-38.4421262371495,1,10,LARCENY-FROM VEHICLE
13-Nov-2044 16:00:00,26.6215062413531,-38.4428686670278,1,13,LARCENY-FROM VEHICLE
21-Nov-2044 23:00:00,26.6180980280673,-38.4468504427164,1,3,LARCENY-FROM VEHICLE
19-Dec-2044 01:00:00,26.6196779512599,-38.4397472973556,1,13,AUTO THEFT
27-Oct-2044 04:00:00,26.627621966878,-38.4431683087393,1,13,LARCENY-FROM VEHICLE
15-Mar-2044 13:45:00,26.6216359020182,-38.4447742661897,1,13,LARCENY-NON VEHICLE
12-Mar-2044 19:30:00,26.6239677885052,-38.4465137371383,1,15,AUTO THEFT
12-Nov-2044 23:45:00,26.6200574283511,-38.4455477698595,2,13,BURGLARY-RESIDENCE
26-Jun-2044 19:30:00,26.6266565288405,-38.4440547484901,1,13,BURGLARY-RESIDENCE
21-Feb-2044 19:00:00,26.621092900198,-38.4463511213544,1,13,BURGLARY-RESIDENCE
30-Jul-2044 17:00:00,26.6181974793873,-38.4424806551232,1,10,ROBBERY-PEDESTRIAN
01-Mar-2044 19:00:00,26.6231393014347,-38.44483260394,1,13,LARCENY-FROM VEHICLE
06-Oct-2044 22:00:00,26.6218561305645,-38.4419291705459,1,13,LARCENY-FROM VEHICLE
15-Jun-2044 18:00:00,26.6177181189393,-38.4413315971234,1,13,AUTO THEFT
29-Aug-2044 21:50:00,26.6214250983788,-38.4420155031383,3,0,AGG ASSAULT
20-Feb-2044 16:00:00,26.62255336536,-38.4426552845585,1,0,AGG ASSAULT
28-Dec-2044 00:29:00,26.6219605183943,-38.4432398201556,1,13,BURGLARY-RESIDENCE
07-Jul-2044 00:59:00,26.620718436896,-38.4432893210229,1,5,ROBBERY-PEDESTRIAN
08-Apr-2044 21:00:00,26.6200679390064,-38.4425484450772,1,5,LARCENY-FROM VEHICLE
03-Dec-2044 02:00:00,26.6195723743045,-38.4426887772091,3,10,LARCENY-FROM VEHICLE
09-Jan-2044 19:30:00,26.6196075875585,-38.4447781760351,1,31,LARCENY-NON VEHICLE
20-Mar-2044 00:45:00,26.6247621500331,-38.4455291119544,1,33,LARCENY-NON VEHICLE
08-Aug-2044 21:30:00,26.625243767251,-38.4453900744044,2,13,BURGLARY-RESIDENCE
23-Jul-2044 18:30:00,26.6172701661583,-38.442071702106,1,4,LARCENY-NON VEHICLE
03-Jan-2045 08:30:00,26.6162348168004,-38.4434942969096,2,10,LARCENY-FROM VEHICLE
13-May-2044 09:35:00,26.6245422295666,-38.4438820482271,1,33,LARCENY-FROM VEHICLE
26-Oct-2044 16:00:00,26.6231500811204,-38.4402030644852,1,28,AUTO THEFT
13-May-2044 00:00:00,26.6196082225059,-38.4424931117036,1,10,LARCENY-FROM VEHICLE
29-Nov-2044 19:30:00,26.6179668662768,-38.4418058796456,1,5,LARCENY-FROM VEHICLE
16-Nov-2044 17:00:00,26.6200305966593,-38.4448526783348,1,10,AUTO THEFT
02-Jul-2044 15:00:00,26.619874053734,-38.4437535209785,1,33,LARCENY-NON VEHICLE
31-Jul-2044 00:52:00,26.6203291137671,-38.442260078848,1,10,LARCENY-FROM VEHICLE
21-Aug-2044 23:10:00,26.6189883696826,-38.444348955793,2,17,ROBBERY-PEDESTRIAN
21-May-2044 14:00:00,26.6161611082463,-38.4449502169206,1,3,LARCENY-NON VEHICLE
11-Jun-2044 06:25:00,26.6177412212269,-38.4423395153868,1,31,BURGLARY-NONRES
19-May-2044 08:15:00,26.6271939244751,-38.4425501212441,1,33,LARCENY-NON VEHICLE
08-May-2044 16:00:00,26.6206003551791,-38.4461151415203,1,5,LARCENY-FROM VEHICLE
25-Feb-2044 22:30:00,26.6212191901661,-38.4463959276917,1,32,LARCENY-NON VEHICLE
04-Jun-2044 15:00:00,26.6182495192152,-38.4423260011031,1,5,LARCENY-FROM VEHICLE
21-Nov-2044 18:40:00,26.6213546966775,-38.4433974403931,1,13,AGG ASSAULT
11-Jul-2044 09:15:00,26.6201293161454,-38.4417925900596,1,19,LARCENY-NON VEHICLE
15-Dec-2044 18:00:00,26.6177209101209,-38.4424721559205,1,13,LARCENY-NON VEHICLE
23-Dec-2044 01:56:00,26.618629474567,-38.4442096280191,2,10,LARCENY-FROM VEHICLE
13-Oct-2044 18:00:00,26.6170901567616,-38.441167344433,1,13,BURGLARY-RESIDENCE
18-Dec-2043 16:00:00,26.6188988238881,-38.4429845886637,1,0,LARCENY-NON VEHICLE
19-Nov-2044 12:25:00,26.6216473922918,-38.4404821461061,1,16,LARCENY-NON VEHICLE
12-Apr-2044 06:30:00,26.6186374372504,-38.4416817248664,1,16,BURGLARY-NONRES
16-Apr-2044 19:50:00,26.6182816184759,-38.4431101200581,1,33,LARCENY-NON VEHICLE
04-Nov-2044 18:00:00,26.6199642640635,-38.4415416912613,1,0,LARCENY-FROM VEHICLE
28-Dec-2044 19:00:00,26.6260528336877,-38.443581021978,1,0,AUTO THEFT
17-Dec-2044 13:45:00,26.6190701676714,-38.4393766618815,1,13,AGG ASSAULT
02-Jun-2044 18:00:00,26.620043947644,-38.4425638513681,1,0,LARCENY-FROM VEHICLE
25-Apr-2044 02:00:00,26.620439143112,-38.4417415517666,1,13,AUTO THEFT
12-Jan-2043 09:45:00,26.6182427945515,-38.4423724463128,1,0,AUTO THEFT
28-May-2044 10:40:00,26.6184570648254,-38.4423453306652,1,5,LARCENY-FROM VEHICLE
08-Sep-2044 06:30:00,26.6175233498033,-38.4459676170697,1,10,LARCENY-FROM VEHICLE
02-Jun-2044 23:00:00,26.6187854209459,-38.4399651944802,1,17,AUTO THEFT
04-Oct-2044 16:40:00,26.6217351878617,-38.446638249307,1,0,LARCENY-FROM VEHICLE
19-May-2044 08:00:00,26.6190425363398,-38.4421262371495,1,18,LARCENY-NON VEHICLE
13-Nov-2044 22:20:00,26.6207636367927,-38.4432379504458,1,4,AUTO THEFT
31-Oct-2044 18:14:00,26.6156929144879,-38.4451825006401,1,13,BURGLARY-RESIDENCE
07-Apr-2044 11:30:00,26.6191197196518,-38.4427332009981,2,5,LARCENY-FROM VEHICLE
12-Jan-2044 11:10:00,26.6190915596504,-38.4425883056619,1,6,LARCENY-FROM VEHICLE
28-Apr-2044 15:00:00,26.6271939244751,-38.4425501212441,1,3,LARCENY-NON VEHICLE
25-Dec-2044 03:00:00,26.6149065796822,-38.4395531926126,1,13,LARCENY-FROM VEHICLE
25-Apr-2044 06:20:00,26.617695267926,-38.4429643487072,1,28,BURGLARY-NONRES
17-Aug-2044 21:00:00,26.6191146872398,-38.4439914792016,1,0,LARCENY-NON VEHICLE
10-Dec-2044 18:30:00,26.6213751555037,-38.4413019136686,2,16,LARCENY-FROM VEHICLE
29-Jan-2044 20:00:00,26.6248740961224,-38.4457192316487,2,13,BURGLARY-RESIDENCE
09-Dec-2044 19:30:00,26.6199957274749,-38.4420448965211,1,13,BURGLARY-RESIDENCE
22-Jan-2044 00:00:00,26.6170771162148,-38.4427505615893,1,5,LARCENY-FROM VEHICLE
04-Feb-2044 03:30:00,26.6169492312058,-38.4448526425356,1,5,AUTO THEFT
18-Apr-2044 07:45:00,26.6191759864393,-38.4406466640588,1,0,BURGLARY-RESIDENCE
23-Oct-2044 05:00:00,26.6224908809966,-38.446182486109,1,15,LARCENY-NON VEHICLE
06-Jan-2045 22:00:00,26.6185557949875,-38.4418997488697,1,5,LARCENY-FROM VEHICLE
30-May-2044 13:43:00,26.6185512109714,-38.4412050172466,1,13,BURGLARY-RESIDENCE
29-Apr-2044 06:45:00,26.62174308416,-38.4451738412801,1,26,LARCENY-FROM VEHICLE
21-Apr-2044 19:00:00,26.6185366423229,-38.4425262200681,1,17,AGG ASSAULT
15-Jun-2044 13:00:00,26.6196415790693,-38.4423295474954,1,10,AUTO THEFT
15-May-2044 17:00:00,26.6187389312938,-38.442870296178,1,17,LARCENY-NON VEHICLE
20-Feb-2044 15:30:00,26.6244395363112,-38.4452777372892,1,0,AGG ASSAULT
22-Apr-2044 18:00:00,26.6240572198279,-38.4436247888792,1,3,LARCENY-NON VEHICLE
26-Aug-2044 23:00:00,26.6214285898082,-38.4440263447186,1,10,LARCENY-FROM VEHICLE
24-Jul-2044 00:08:00,26.6192134191116,-38.4425657364385,1,6,AUTO THEFT
08-Feb-2044 16:00:00,26.6167168234804,-38.441019767434,1,13,LARCENY-NON VEHICLE
15-Apr-2044 14:40:00,26.6171474426588,-38.4449495690339,1,16,LARCENY-NON VEHICLE
28-Sep-2044 09:00:00,26.6181305371343,-38.4410859730299,1,17,BURGLARY-RESIDENCE
11-Nov-2044 02:00:00,26.6195605729447,-38.442919796575,1,10,LARCENY-FROM VEHICLE
25-Jul-2044 17:00:00,26.6188199032207,-38.4428742121406,1,0,LARCENY-NON VEHICLE
15-Aug-2044 22:30:00,26.6207300827246,-38.4417917659257,1,0,BURGLARY-RESIDENCE
08-Dec-2044 23:15:00,26.6180746678735,-38.441865707464,2,10,LARCENY-FROM VEHICLE
19-Mar-2044 12:44:00,26.6190479801437,-38.4439441027421,1,0,LARCENY-FROM VEHICLE
24-Jun-2044 19:30:00,26.619589578338,-38.4426783153273,1,16,LARCENY-NON VEHICLE
09-Apr-2044 16:00:00,26.6190475891902,-38.4427669792509,1,10,LARCENY-FROM VEHICLE
11-Dec-2044 22:02:00,26.6171321972841,-38.4421918175504,1,13,BURGLARY-RESIDENCE
30-Jan-2044 21:20:00,26.6207471735243,-38.4432413365738,1,15,LARCENY-FROM VEHICLE
01-Oct-2044 01:20:00,26.6182401000029,-38.4444079850307,1,17,BURGLARY-RESIDENCE
14-Aug-2044 00:50:00,26.6206349658796,-38.4447634835824,2,5,AUTO THEFT
17-Feb-2044 15:30:00,26.6198829690242,-38.4405177282158,1,13,AUTO THEFT
14-Sep-2044 07:45:00,26.618900722505,-38.4425247061847,2,10,LARCENY-FROM VEHICLE
09-Dec-2044 21:22:00,26.6239677885052,-38.4465137371383,1,15,LARCENY-FROM VEHICLE
04-Sep-2044 22:40:00,26.6190226331124,-38.4411832263935,1,0,AUTO THEFT
04-Apr-2044 20:30:00,26.616632201256,-38.4450468984882,1,31,LARCENY-NON VEHICLE
06-Jun-2044 12:30:00,26.6167673807053,-38.4458621217896,2,16,LARCENY-FROM VEHICLE
18-Dec-2044 21:00:00,26.6211481536884,-38.4425140943833,1,10,AUTO THEFT
09-Jul-2044 14:00:00,26.6184403816625,-38.4427848558566,1,0,LARCENY-FROM VEHICLE
01-Sep-2044 06:00:00,26.6197677776156,-38.4416058758082,1,15,LARCENY-NON VEHICLE
10-Dec-2044 02:00:00,26.6221692995188,-38.4460680063639,1,13,AUTO THEFT
08-Jan-2044 01:00:00,26.6216879800642,-38.4437757772101,1,33,AGG ASSAULT
15-Feb-2044 12:45:00,26.6185379447882,-38.4436901897236,1,28,LARCENY-NON VEHICLE
31-May-2044 13:48:00,26.6239627353542,-38.445017669028,1,5,LARCENY-FROM VEHICLE
23-Dec-2044 18:45:00,26.616725320888,-38.4425398592647,1,5,LARCENY-FROM VEHICLE
14-Jan-2044 03:50:00,26.6233907476536,-38.4446410184635,1,16,BURGLARY-NONRES
19-Jun-2044 13:45:00,26.6183784330609,-38.4430851516396,1,0,LARCENY-FROM VEHICLE
20-May-2044 20:30:00,26.6190027948848,-38.4425402367434,1,0,LARCENY-NON VEHICLE
16-Dec-2044 01:15:00,26.6217351878617,-38.446638249307,1,15,AUTO THEFT
30-May-2044 19:00:00,26.6184134462104,-38.4427429993059,1,5,LARCENY-FROM VEHICLE
05-May-2044 10:30:00,26.6172470446702,-38.4448781114559,1,14,LARCENY-FROM VEHICLE
10-Jun-2044 12:20:00,26.6257712843127,-38.4452146230517,1,10,LARCENY-FROM VEHICLE
29-Dec-2044 20:50:00,26.6198777451736,-38.4420837966978,1,0,LARCENY-FROM VEHICLE
08-May-2044 13:30:00,26.6186991745998,-38.4430288803299,2,10,LARCENY-NON VEHICLE
21-May-2044 03:00:00,26.618121423184,-38.4423467715392,1,5,LARCENY-FROM VEHICLE
18-Sep-2044 20:00:00,26.6162471928004,-38.4447232619723,1,0,LARCENY-NON VEHICLE
19-Oct-2044 10:10:00,26.6196506188824,-38.4427228953277,1,10,LARCENY-FROM VEHICLE
23-Mar-2044 09:00:00,26.620668638045,-38.4432458705439,1,10,LARCENY-FROM VEHICLE
14-Nov-2044 15:00:00,26.6209331311539,-38.4427159036716,1,10,AGG ASSAULT
04-Jun-2044 16:30:00,26.6191843456117,-38.4440868591519,1,10,LARCENY-FROM VEHICLE
23-Jul-2044 03:00:00,26.6196288708195,-38.4440347027974,1,33,BURGLARY-NONRES
09-Apr-2044 02:00:00,26.626287748797,-38.4432357462213,1,17,AGG ASSAULT
23-Mar-2044 12:25:00,26.6195841371809,-38.4447383106766,2,10,LARCENY-FROM VEHICLE
17-Mar-2044 01:45:00,26.6181097753216,-38.4424411323399,2,13,LARCENY-FROM VEHICLE
24-Sep-2044 05:30:00,26.6189211304739,-38.4418394014093,1,10,AUTO THEFT
14-Oct-2044 21:00:00,26.6194287348582,-38.4430557661117,1,0,AUTO THEFT
14-Aug-2044 04:00:00,26.623552719085,-38.4434825528324,1,13,AGG ASSAULT
12-Jun-2044 03:45:00,26.6184607240893,-38.4419089510956,2,5,LARCENY-FROM VEHICLE
30-Aug-2044 10:00:00,26.6253827416348,-38.4453190563251,2,13,BURGLARY-RESIDENCE
18-Mar-2044 09:00:00,26.6187653010368,-38.4427547918645,1,10,LARCENY-FROM VEHICLE
27-Apr-2044 19:00:00,26.6206557250807,-38.4418225072133,1,13,LARCENY-NON VEHICLE
12-Dec-2044 19:30:00,26.619860392842,-38.4438745220078,1,5,LARCENY-FROM VEHICLE
29-May-2044 10:40:00,26.619836446318,-38.4436182258533,1,10,LARCENY-FROM VEHICLE
30-Mar-2044 08:55:00,26.6275253604502,-38.4458895031105,1,13,AUTO THEFT
16-Nov-2044 06:00:00,26.625536761,-38.4454829271882,1,17,AUTO THEFT
22-Nov-2044 15:30:00,26.618080796651,-38.442006396515,1,5,LARCENY-FROM VEHICLE
23-Apr-2044 12:00:00,26.6167368293598,-38.4440003562014,1,0,LARCENY-NON VEHICLE
22-May-2044 23:30:00,26.6190691702498,-38.4418842831922,1,13,AUTO THEFT
14-Jul-2044 20:58:00,26.624988593927,-38.4458609630423,1,31,LARCENY-NON VEHICLE
04-Jul-2044 21:30:00,26.6189323112587,-38.4438749276731,1,31,LARCENY-NON VEHICLE
19-Jun-2044 02:50:00,26.6220043422661,-38.4438612490272,1,13,LARCENY-NON VEHICLE
02-Sep-2044 20:00:00,26.6171402591768,-38.442133785089,1,10,LARCENY-FROM VEHICLE
25-Dec-2044 19:30:00,26.6168723574769,-38.4440301493604,1,4,LARCENY-NON VEHICLE
09-Nov-2044 01:04:00,26.6190222683627,-38.4429673362053,1,15,AUTO THEFT
28-Jan-2044 13:00:00,26.6189948709501,-38.4413508691887,1,5,LARCENY-FROM VEHICLE
02-Sep-2044 17:00:00,26.6162508517636,-38.4434315563939,1,10,LARCENY-FROM VEHICLE
18-May-2044 19:00:00,26.6191428136213,-38.4449131623425,1,10,LARCENY-FROM VEHICLE
13-Jan-2044 02:30:00,26.6179781361489,-38.4423513636285,NaN,0,HOMICIDE
08-Mar-2044 15:57:00,26.6206430478393,-38.4411650576515,3,13,BURGLARY-RESIDENCE
19-Apr-2044 02:54:00,26.619344975216,-38.4430070279273,1,17,AUTO THEFT
07-Feb-2044 23:38:00,26.6210970423561,-38.4442228929249,1,16,BURGLARY-NONRES
14-Jul-2044 00:00:00,26.6167652923476,-38.444885618952,1,4,ROBBERY-COMMERCIAL
18-May-2044 13:55:00,26.6174851130758,-38.4407754383703,1,10,LARCENY-FROM VEHICLE
29-Apr-2044 13:45:00,26.6162471928004,-38.4447232619723,1,10,LARCENY-FROM VEHICLE
20-Mar-2044 19:00:00,26.6245450144051,-38.4437777712638,2,10,LARCENY-FROM VEHICLE
21-Dec-2044 09:00:00,26.6204999333077,-38.4432394692016,1,10,LARCENY-FROM VEHICLE
01-Jun-2044 20:58:00,26.6185423551455,-38.4419498563606,1,20,LARCENY-NON VEHICLE
08-Sep-2044 05:55:00,26.6197293515657,-38.4434727840771,1,10,LARCENY-FROM VEHICLE
18-Jun-2044 13:00:00,26.623404802653,-38.4451735368642,2,5,LARCENY-FROM VEHICLE
17-Jun-2044 21:00:00,26.6204793436625,-38.4435170780809,1,13,AUTO THEFT
01-Feb-2044 12:45:00,26.6186921949656,-38.4430676808738,1,32,LARCENY-NON VEHICLE
24-Apr-2044 01:30:00,26.6156434050939,-38.4446438411659,1,13,AUTO THEFT
09-Aug-2044 03:00:00,26.6206081588649,-38.441224966061,1,17,BURGLARY-RESIDENCE
17-Dec-2044 09:00:00,26.6209358639796,-38.4436566031321,1,13,LARCENY-NON VEHICLE
23-Sep-2044 05:00:00,26.6265030010117,-38.4434103409501,1,13,AUTO THEFT
12-Sep-2044 00:15:00,26.6186869466444,-38.4422203843406,4,10,ROBBERY-PEDESTRIAN
12-Feb-2044 00:00:00,26.6157949706915,-38.4400845938474,1,5,LARCENY-FROM VEHICLE
28-Jun-2044 17:40:00,26.618594478643,-38.4431543315809,1,5,LARCENY-FROM VEHICLE
15-Aug-2044 22:00:00,26.6197522638943,-38.4475370934082,1,5,LARCENY-NON VEHICLE
09-Apr-2044 15:25:00,26.6209834879501,-38.4427433516032,1,10,LARCENY-FROM VEHICLE
17-Jan-2044 14:00:00,26.6212641177959,-38.4431502734551,1,5,LARCENY-FROM VEHICLE
13-Feb-2044 21:15:00,26.6168285554407,-38.4427082391897,2,13,BURGLARY-RESIDENCE
02-Feb-2044 13:00:00,26.6206442370355,-38.441497015954,1,13,LARCENY-NON VEHICLE
25-Aug-2044 19:00:00,26.6180132674546,-38.4428654868742,1,5,LARCENY-FROM VEHICLE
22-Sep-2044 00:15:00,26.6217380729234,-38.4402009130288,2,10,AUTO THEFT
23-Oct-2044 06:00:00,26.6161869717682,-38.4437144273493,1,10,AUTO THEFT
19-Jul-2044 09:45:00,26.6206012453741,-38.4431650186082,1,4,LARCENY-NON VEHICLE
09-May-2044 20:48:00,26.616249640107,-38.4405613981175,1,33,LARCENY-NON VEHICLE
18-Mar-2044 19:50:00,26.6214333689475,-38.4410162462541,1,10,AGG ASSAULT
26-Mar-2044 18:15:00,26.6162471928004,-38.4447232619723,1,31,LARCENY-NON VEHICLE
19-Feb-2044 20:00:00,26.6169152103255,-38.4440996272061,1,17,LARCENY-NON VEHICLE
12-Feb-2044 14:58:00,26.6203380599182,-38.4457385453714,1,10,LARCENY-FROM VEHICLE
18-Jan-2044 19:00:00,26.6195539566042,-38.4399539157731,1,13,AGG ASSAULT
08-Sep-2044 19:00:00,26.619391930006,-38.4426809618894,3,10,LARCENY-FROM VEHICLE
31-Jul-2044 17:00:00,26.6226368905055,-38.4468874422648,1,5,LARCENY-FROM VEHICLE
03-Sep-2044 13:42:00,26.6212399870312,-38.4439565228557,1,5,AGG ASSAULT
19-Apr-2044 12:30:00,26.6168334878593,-38.4440542585442,1,16,LARCENY-NON VEHICLE
15-Dec-2044 13:00:00,26.616632201256,-38.4450468984882,1,16,LARCENY-NON VEHICLE
17-Dec-2044 18:30:00,26.6230233853312,-38.4441651329893,1,5,AUTO THEFT
15-Jun-2044 17:00:00,26.6204064807538,-38.4423858890065,3,17,BURGLARY-RESIDENCE
07-Mar-2044 21:00:00,26.6180578288904,-38.4409473855429,3,10,LARCENY-FROM VEHICLE
09-Jan-2044 21:00:00,26.6187346186425,-38.4428038701879,1,10,LARCENY-FROM VEHICLE
08-Oct-2044 07:30:00,26.6188308364629,-38.4419280872585,1,30,LARCENY-FROM VEHICLE
