,incident_datetime,incident_cord_x,incident_cord_y,num_victims,location_type,Crime_Type
5492,30-Oct-2044 01:00:00,26.620561733045303,-38.445300828712,1.0,16,LARCENY-FROM VEHICLE
5493,11-Nov-2044 23:35:00,26.6195723743045,-38.4426887772091,1.0,5,ROBBERY-PEDESTRIAN
5494,14-Aug-2044 09:00:00,26.617261348863,-38.443592046896896,1.0,28,LARCENY-NON VEHICLE
5495,05-Feb-2044 17:30:00,26.619986539039502,-38.4410484568529,2.0,13,BURGLARY-RESIDENCE
5496,18-Sep-2044 01:00:00,26.620205602895698,-38.4425768118046,1.0,20,LARCENY-FROM VEHICLE
5497,22-Aug-2043 01:01:00,26.616110001754,-38.443627221178296,2.0,11,LARCENY-NON VEHICLE
5498,02-Aug-2044 19:00:00,26.6209109553282,-38.4418589356332,1.0,9,LARCENY-NON VEHICLE
5499,09-Mar-2044 10:38:00,26.623807138415398,-38.4426384895475,1.0,17,AGG ASSAULT
5500,18-Aug-2044 17:20:00,26.617341199458497,-38.4449491102204,1.0,16,LARCENY-NON VEHICLE
5501,12-Sep-2044 00:00:00,26.623234222278104,-38.4445277675995,1.0,10,LARCENY-FROM VEHICLE
5502,10-May-2044 13:00:00,26.622878143646002,-38.445924253898895,1.0,17,BURGLARY-RESIDENCE
5503,29-Nov-2044 18:58:00,26.623448180634497,-38.4424576609731,1.0,10,BURGLARY-RESIDENCE
5504,26-Oct-2044 05:00:00,26.6198831625202,-38.443141161489,1.0,15,LARCENY-NON VEHICLE
5505,17-Feb-2044 22:45:00,26.6193496877048,-38.4424971424625,1.0,14,LARCENY-NON VEHICLE
5506,22-May-2044 18:00:00,26.6208094865985,-38.4418296342255,1.0,13,AGG ASSAULT
5507,26-Oct-2044 02:30:00,26.625099145009,-38.4460454334144,1.0,15,AGG ASSAULT
5508,15-Jan-2044 13:00:00,26.6176709462886,-38.4434969965213,1.0,5,LARCENY-NON VEHICLE
5509,29-Jan-2044 01:42:00,26.6199127899564,-38.4426177207732,1.0,33,BURGLARY-NONRES
5510,13-Feb-2044 19:05:00,26.6211052120295,-38.4432619555723,1.0,13,BURGLARY-RESIDENCE
5511,11-Mar-2044 00:00:00,26.619472746725897,-38.4438016973848,1.0,5,LARCENY-FROM VEHICLE
5512,11-Jan-2044 01:00:00,26.624034781026,-38.4455515598925,1.0,13,LARCENY-NON VEHICLE
5513,05-Sep-2044 07:20:00,26.620432037616702,-38.4445707864573,1.0,10,LARCENY-FROM VEHICLE
5514,10-Aug-2044 14:37:00,26.6187534605687,-38.4420276827909,1.0,13,BURGLARY-RESIDENCE
5515,04-May-2044 01:01:00,26.623385939710804,-38.4438680811936,1.0,13,LARCENY-FROM VEHICLE
5516,14-Apr-2044 17:00:00,26.6175131466265,-38.4427641304632,2.0,5,LARCENY-FROM VEHICLE
5517,18-Sep-2044 11:20:00,26.6213867861169,-38.4410769723846,1.0,15,AGG ASSAULT
5518,28-Sep-2044 09:00:00,26.627154278450604,-38.442718914317496,1.0,17,BURGLARY-RESIDENCE
5519,13-Sep-2044 19:32:00,26.622855376785804,-38.442986640464795,1.0,5,LARCENY-FROM VEHICLE
5520,20-May-2044 12:00:00,26.623558299102,-38.4427411354935,3.0,10,LARCENY-FROM VEHICLE
5521,10-Jun-2044 17:30:00,26.6180455127143,-38.4419028659783,1.0,5,LARCENY-FROM VEHICLE
5522,14-Feb-2044 18:30:00,26.620776994421202,-38.4430492852484,1.0,10,LARCENY-FROM VEHICLE
5523,10-Apr-2044 09:00:00,26.6246203255694,-38.4463691330204,1.0,13,BURGLARY-RESIDENCE
5524,03-Feb-2044 23:30:00,26.621976222216002,-38.4434203870192,1.0,13,BURGLARY-RESIDENCE
5525,20-Apr-2044 15:58:00,26.6185348986479,-38.44330600088829,1.0,10,LARCENY-FROM VEHICLE
5526,12-Jul-2044 21:00:00,26.616567103909198,-38.445981485934894,1.0,13,BURGLARY-RESIDENCE
5527,18-Aug-2044 20:00:00,26.6181974793873,-38.442480655123205,1.0,16,BURGLARY-NONRES
5528,25-Nov-2044 17:00:00,26.618586593527798,-38.4428317810844,1.0,5,LARCENY-FROM VEHICLE
5529,11-Feb-2044 11:00:00,26.6225732504952,-38.4447218099425,1.0,17,BURGLARY-RESIDENCE
5530,05-Feb-2044 14:54:00,26.6175548298625,-38.4448907507951,1.0,16,LARCENY-NON VEHICLE
5531,04-May-2044 11:52:00,26.6253613540241,-38.445769127146605,1.0,13,BURGLARY-RESIDENCE
5532,10-Apr-2044 07:09:00,26.624360429587398,-38.440333935640396,1.0,10,LARCENY-FROM VEHICLE
5533,11-Feb-2044 16:16:00,26.616833487859303,-38.4440542585442,1.0,16,LARCENY-NON VEHICLE
5534,31-Mar-2044 19:58:00,26.6181556076837,-38.4469230412757,1.0,10,LARCENY-FROM VEHICLE
5535,01-May-2044 09:30:00,26.6199526191134,-38.4440771951299,1.0,10,LARCENY-FROM VEHICLE
5536,27-Apr-2044 11:30:00,26.6200152805784,-38.4425527658855,1.0,5,LARCENY-FROM VEHICLE
5537,20-Jun-2044 23:20:00,26.617675444070702,-38.4443028403553,1.0,13,AUTO THEFT
5538,01-Jan-2045 16:30:00,26.618623967555298,-38.4444596827463,1.0,10,LARCENY-FROM VEHICLE
5539,16-Oct-2044 21:00:00,26.6201720077208,-38.4410613484314,1.0,17,LARCENY-FROM VEHICLE
5540,30-Aug-2044 15:00:00,26.625882269995998,-38.4436472250616,1.0,17,BURGLARY-RESIDENCE
5541,06-Aug-2044 21:37:00,26.625785213368502,-38.443189473206104,1.0,10,LARCENY-FROM VEHICLE
5542,19-Jul-2044 21:00:00,26.6197523612289,-38.4402909202806,1.0,10,AGG ASSAULT
5543,08-Nov-2044 02:15:00,26.62186803572,-38.4433369600889,1.0,26,AUTO THEFT
5544,17-Nov-2044 13:00:00,26.6215467790524,-38.442498351831496,1.0,13,BURGLARY-RESIDENCE
5545,23-Jan-2044 11:10:00,26.6203645075066,-38.442099884162296,1.0,17,BURGLARY-RESIDENCE
5546,29-Mar-2044 20:00:00,26.6238994509796,-38.4465501235967,1.0,5,AGG ASSAULT
5547,24-Jan-2044 10:00:00,26.618378433060897,-38.4430851516396,1.0,10,LARCENY-FROM VEHICLE
5548,30-May-2044 16:55:00,26.6191146872398,-38.4439914792016,1.0,31,LARCENY-NON VEHICLE
5549,02-Mar-2044 10:30:00,26.6233872292481,-38.445507126457294,1.0,33,AUTO THEFT
5550,29-Aug-2044 07:20:00,26.620978568158897,-38.4400669306316,1.0,13,AGG ASSAULT
5551,16-May-2044 19:30:00,26.6209253343066,-38.4436854352606,1.0,5,AGG ASSAULT
5552,16-Jul-2044 00:00:00,26.617146382224103,-38.4435043050249,1.0,33,LARCENY-NON VEHICLE
5553,18-Mar-2044 14:00:00,26.620029757251,-38.4418084915322,1.0,13,LARCENY-NON VEHICLE
5554,09-May-2044 12:02:00,26.6271393493145,-38.4426098099043,1.0,17,LARCENY-NON VEHICLE
5555,06-Feb-2044 21:00:00,26.618909453301,-38.4425521914786,1.0,10,LARCENY-FROM VEHICLE
5556,08-May-2044 09:00:00,26.6187704090657,-38.4425909681084,0.0,10,AUTO THEFT
5557,15-Feb-2044 21:30:00,26.618778800366698,-38.44174175998,4.0,14,LARCENY-FROM VEHICLE
5558,26-May-2044 08:30:00,26.620961054288802,-38.442493654341504,1.0,17,BURGLARY-RESIDENCE
5559,11-Oct-2044 15:40:00,26.6177948153131,-38.442352050494,1.0,33,LARCENY-NON VEHICLE
5560,18-May-2044 01:42:00,26.623907972174102,-38.4434248260316,1.0,10,LARCENY-FROM VEHICLE
5561,17-Sep-2044 11:40:00,26.6172701661583,-38.442071702106,1.0,4,LARCENY-NON VEHICLE
5562,16-Oct-2044 19:20:00,26.6186991745998,-38.4430288803299,1.0,10,AUTO THEFT
5563,05-Dec-2044 16:45:00,26.6277005621693,-38.4445842056397,1.0,4,LARCENY-FROM VEHICLE
5564,17-Oct-2044 11:00:00,26.6192583260848,-38.4419138382812,1.0,13,LARCENY-NON VEHICLE
5565,25-Sep-2044 02:00:00,26.6219962599586,-38.4435482904389,1.0,13,AGG ASSAULT
5566,12-Aug-2044 21:00:00,26.6188240362177,-38.4431721219035,1.0,10,LARCENY-FROM VEHICLE
5567,02-Nov-2044 02:10:00,26.619065504642702,-38.44107582700129,1.0,13,AUTO THEFT
5568,20-Jan-2044 10:00:00,26.6160736985366,-38.445203763996204,5.0,13,BURGLARY-RESIDENCE
5569,12-Apr-2044 03:20:00,26.621668962516104,-38.4452977930901,1.0,5,LARCENY-FROM VEHICLE
5570,11-Sep-2044 15:30:00,26.621698672961802,-38.4406027564589,1.0,31,LARCENY-NON VEHICLE
5571,29-Sep-2044 12:00:00,26.618487439935798,-38.4424782580911,1.0,5,AUTO THEFT
5572,03-Sep-2044 00:00:00,26.6170548128065,-38.4449001740378,1.0,10,AUTO THEFT
5573,30-Aug-2044 09:00:00,26.621459885049,-38.4438294012367,1.0,13,BURGLARY-RESIDENCE
5574,22-Oct-2044 11:30:00,26.619439601161197,-38.444518542848,1.0,10,LARCENY-FROM VEHICLE
5575,13-Apr-2044 22:15:00,26.618559755227604,-38.4423285716732,1.0,13,LARCENY-FROM VEHICLE
5576,29-Feb-2044 10:30:00,26.619353101206396,-38.442683038545105,3.0,10,LARCENY-FROM VEHICLE
5577,10-Feb-2044 16:20:00,26.616247192800397,-38.4447232619723,2.0,10,LARCENY-FROM VEHICLE
5578,24-Nov-2044 15:00:00,26.6163159448129,-38.44341934211089,1.0,17,BURGLARY-RESIDENCE
5579,12-Feb-2044 13:00:00,26.6185616725379,-38.442455826583796,1.0,10,AUTO THEFT
5580,05-Aug-2044 18:30:00,26.620702567527104,-38.4447584371042,2.0,33,AUTO THEFT
5581,27-Sep-2044 11:30:00,26.6214467004428,-38.4424504355195,1.0,5,ROBBERY-PEDESTRIAN
5582,09-Sep-2044 17:00:00,26.6248228436193,-38.445378961129606,1.0,17,BURGLARY-RESIDENCE
5583,28-Dec-2044 14:50:00,26.6216315335636,-38.4422737247842,1.0,10,ROBBERY-PEDESTRIAN
5584,16-Jan-2044 15:20:00,26.6202856035578,-38.444993523870394,1.0,15,LARCENY-NON VEHICLE
5585,10-Dec-2044 17:37:00,26.617119607143398,-38.4416971899215,1.0,31,LARCENY-NON VEHICLE
5586,29-Sep-2044 19:00:00,26.620239889063,-38.441276579132705,1.0,17,BURGLARY-RESIDENCE
5587,05-Feb-2044 01:50:00,26.6235866936944,-38.4448147283285,1.0,30,BURGLARY-NONRES
5588,16-Aug-2044 22:15:00,26.6170421217823,-38.4452078805679,1.0,13,LARCENY-FROM VEHICLE
5589,17-Nov-2044 14:00:00,26.621375155503696,-38.4413019136686,1.0,10,LARCENY-FROM VEHICLE
5590,22-Jan-2044 16:25:00,26.618932311258696,-38.4438749276731,1.0,16,LARCENY-NON VEHICLE
5591,06-May-2044 16:00:00,26.6189015914774,-38.442749731217,1.0,33,LARCENY-NON VEHICLE
5592,25-Apr-2044 18:00:00,26.6213650222609,-38.443478770904896,1.0,13,BURGLARY-RESIDENCE
5593,31-Jul-2044 16:00:00,26.616766121634,-38.4439698927823,1.0,17,BURGLARY-RESIDENCE
5594,20-Nov-2044 14:00:00,26.6254363236125,-38.443024542673896,1.0,15,LARCENY-FROM VEHICLE
5595,04-Nov-2044 01:30:00,26.618520983628503,-38.4421652621404,1.0,10,LARCENY-FROM VEHICLE
5596,19-Aug-2044 13:00:00,26.621153401479003,-38.446234826664295,1.0,10,LARCENY-FROM VEHICLE
5597,21-Apr-2044 12:04:00,26.6203835866353,-38.444838211323294,1.0,10,LARCENY-FROM VEHICLE
5598,08-Nov-2044 03:00:00,26.620746417543803,-38.4445210261408,1.0,10,LARCENY-FROM VEHICLE
5599,11-Jan-2044 16:30:00,26.619832329727203,-38.4447049916851,1.0,15,AUTO THEFT
5600,16-May-2044 22:15:00,26.6243330190522,-38.4452133498716,1.0,17,LARCENY-FROM VEHICLE
5601,13-Feb-2044 00:05:00,26.6208362504491,-38.4423676493419,7.0,5,LARCENY-FROM VEHICLE
5602,27-Nov-2044 04:00:00,26.6199163138267,-38.4419584997684,1.0,15,ROBBERY-PEDESTRIAN
5603,17-Jun-2044 09:00:00,26.6198633605122,-38.4445431864656,1.0,1,LARCENY-FROM VEHICLE
5604,18-Sep-2044 02:00:00,26.6193924072055,-38.4445109877972,1.0,17,LARCENY-FROM VEHICLE
5605,24-Apr-2044 00:40:00,26.6194008806847,-38.4415082934923,3.0,5,LARCENY-FROM VEHICLE
5606,20-Apr-2044 15:08:00,26.6195174561944,-38.4415400504991,1.0,13,LARCENY-NON VEHICLE
5607,19-Oct-2044 20:40:00,26.6242047108787,-38.445079608155105,1.0,4,LARCENY-NON VEHICLE
5608,26-May-2044 17:54:00,26.616161108246303,-38.4449502169206,1.0,31,LARCENY-NON VEHICLE
5609,06-Oct-2044 15:00:00,26.6209426995897,-38.4429476635977,1.0,15,AUTO THEFT
5610,08-Dec-2044 10:50:00,26.625242131356803,-38.44526695033329,1.0,13,LARCENY-FROM VEHICLE
5611,23-Aug-2044 12:48:00,26.620011593112103,-38.4409167617384,1.0,13,LARCENY-NON VEHICLE
5612,02-Dec-2044 12:00:00,26.6225712455183,-38.445013124964,2.0,13,BURGLARY-RESIDENCE
5613,26-Mar-2044 18:00:00,26.616247192800397,-38.4447232619723,1.0,31,LARCENY-NON VEHICLE
5614,29-Jun-2044 04:12:00,26.621828357207303,-38.443119757237,1.0,4,LARCENY-NON VEHICLE
5615,21-Jan-2044 13:00:00,26.619350349422003,-38.4425919195688,3.0,10,LARCENY-FROM VEHICLE
5616,18-Dec-2043 19:00:00,26.6198943803559,-38.4432035926405,1.0,17,BURGLARY-RESIDENCE
5617,15-Jun-2044 12:00:00,26.617635904417895,-38.445404215513896,1.0,10,LARCENY-FROM VEHICLE
5618,21-Apr-2044 09:00:00,26.625555922872802,-38.4454863763077,1.0,17,BURGLARY-RESIDENCE
5619,18-Aug-2044 14:15:00,26.6268878039453,-38.4441515978276,1.0,17,LARCENY-FROM VEHICLE
5620,05-Dec-2044 09:00:00,26.6171038602636,-38.445392252301296,1.0,10,AUTO THEFT
5621,02-Feb-2044 14:00:00,26.6195841371809,-38.444738310676605,1.0,31,LARCENY-NON VEHICLE
5622,27-Dec-2044 06:45:00,26.622314374177105,-38.443209967609995,1.0,13,BURGLARY-RESIDENCE
5623,25-Dec-2044 03:40:00,26.621516285255197,-38.4443825845741,1.0,13,AGG ASSAULT
5624,03-Sep-2044 13:00:00,26.6216049709847,-38.4452965209802,3.0,13,AUTO THEFT
5625,24-Sep-2044 20:00:00,26.6170832234455,-38.443683043320604,1.0,10,LARCENY-FROM VEHICLE
5626,17-Nov-2044 21:20:00,26.621820396799503,-38.4440861075571,1.0,13,AGG ASSAULT
5627,16-Jun-2044 23:00:00,26.6221112507675,-38.445194071317296,1.0,13,BURGLARY-RESIDENCE
5628,17-Oct-2044 14:00:00,26.620526130293797,-38.4432548779287,1.0,17,BURGLARY-RESIDENCE
5629,20-Apr-2044 11:00:00,26.6219139188805,-38.442588573937705,1.0,13,AUTO THEFT
5630,07-Mar-2044 00:22:00,26.6179340935145,-38.4410032900901,1.0,13,BURGLARY-RESIDENCE
5631,23-Jan-2044 13:57:00,26.621698672961802,-38.4406027564589,1.0,4,LARCENY-NON VEHICLE
5632,06-Feb-2044 14:30:00,26.618877429344696,-38.4412431863347,1.0,10,LARCENY-FROM VEHICLE
5633,29-Apr-2044 16:00:00,26.614913474225997,-38.4392267351772,1.0,13,LARCENY-NON VEHICLE
5634,29-Aug-2044 20:10:00,26.618634765993498,-38.444237353819204,1.0,10,LARCENY-FROM VEHICLE
5635,24-Sep-2044 17:13:00,26.616632201256,-38.4450468984882,1.0,31,LARCENY-NON VEHICLE
5636,29-Nov-2044 11:40:00,26.619461766841397,-38.439887568659,1.0,15,AGG ASSAULT
5637,03-Oct-2044 22:00:00,26.6186740345231,-38.4395429258986,1.0,13,LARCENY-NON VEHICLE
5638,08-Sep-2044 18:00:00,26.6192491304398,-38.4393986287087,1.0,13,BURGLARY-RESIDENCE
5639,28-Apr-2044 08:00:00,26.616042194018398,-38.444631279883204,1.0,5,AUTO THEFT
5640,26-Aug-2044 17:00:00,26.618536551490603,-38.4427043794339,1.0,17,LARCENY-FROM VEHICLE
5641,31-Oct-2044 11:40:00,26.6201526400841,-38.4444402668025,1.0,33,BURGLARY-RESIDENCE
5642,11-Feb-2044 16:30:00,26.6196003324919,-38.441382282353004,1.0,13,BURGLARY-RESIDENCE
5643,03-Nov-2044 23:00:00,26.6194496426934,-38.4414818962061,1.0,5,AUTO THEFT
5644,15-Mar-2044 20:55:00,26.622588635560998,-38.4467800296975,1.0,15,LARCENY-NON VEHICLE
5645,20-Feb-2044 14:45:00,26.6209109553282,-38.4418589356332,1.0,10,LARCENY-FROM VEHICLE
5646,12-May-2044 22:00:00,26.6237310333885,-38.4453180222091,1.0,13,LARCENY-FROM VEHICLE
5647,25-Nov-2044 10:00:00,26.619339015487398,-38.444604436389604,1.0,17,BURGLARY-RESIDENCE
5648,17-Jan-2044 15:50:00,26.6195261574616,-38.4466787414461,1.0,10,LARCENY-FROM VEHICLE
5649,13-Mar-2044 05:10:00,26.619477645766302,-38.442959757415,1.0,20,LARCENY-FROM VEHICLE
5650,05-Feb-2044 12:30:00,26.619123986020302,-38.4426147725272,1.0,6,LARCENY-NON VEHICLE
5651,16-May-2044 11:30:00,26.6199473040592,-38.4403820092031,1.0,13,BURGLARY-RESIDENCE
5652,05-Oct-2044 09:30:00,26.616161108246303,-38.4449502169206,1.0,31,LARCENY-FROM VEHICLE
5653,31-Oct-2044 17:00:00,26.6198541766044,-38.438895611877,1.0,13,LARCENY-NON VEHICLE
5654,16-Dec-2044 01:30:00,26.6194568353365,-38.441871541958605,1.0,5,LARCENY-FROM VEHICLE
5655,21-Aug-2044 12:00:00,26.6180434807377,-38.4435431013187,2.0,13,LARCENY-FROM VEHICLE
5656,05-Aug-2044 09:00:00,26.622737368652,-38.445503721113,4.0,13,ROBBERY-RESIDENCE
5657,08-Feb-2044 13:20:00,26.620839577138902,-38.442482034872896,1.0,17,AGG ASSAULT
5658,19-Apr-2044 10:48:00,26.622588635560998,-38.4467800296975,1.0,10,LARCENY-FROM VEHICLE
5659,03-Sep-2044 12:00:00,26.6209555391891,-38.440186990393,1.0,17,BURGLARY-RESIDENCE
5660,31-May-2044 02:30:00,26.618580649892998,-38.4441945245049,1.0,28,BURGLARY-NONRES
5661,06-Dec-2044 13:29:00,26.6177967093435,-38.442723229797394,1.0,16,LARCENY-NON VEHICLE
5662,08-Jul-2044 10:00:00,26.6253945389742,-38.4453377068765,1.0,13,LARCENY-NON VEHICLE
5663,26-Dec-2044 18:30:00,26.6202661927216,-38.4430798959538,1.0,13,LARCENY-FROM VEHICLE
5664,09-Sep-2044 10:00:00,26.6195021053499,-38.4404156949571,1.0,17,BURGLARY-RESIDENCE
5665,02-May-2044 18:45:00,26.6267474900452,-38.4450317413637,1.0,17,ROBBERY-PEDESTRIAN
5666,01-Oct-2044 21:00:00,26.620276845703202,-38.4424948857573,1.0,10,ROBBERY-PEDESTRIAN
5667,17-Oct-2044 04:20:00,26.6171008543634,-38.444803408175396,2.0,17,LARCENY-FROM VEHICLE
5668,28-Apr-2044 18:00:00,26.620731483797805,-38.4437149542547,1.0,17,AGG ASSAULT
5669,24-Dec-2044 04:52:00,26.616924691336397,-38.441785209935205,1.0,5,ROBBERY-PEDESTRIAN
5670,13-Mar-2044 23:00:00,26.6170992756344,-38.4422228540329,1.0,5,LARCENY-FROM VEHICLE
5671,15-Jan-2044 18:28:00,26.6211439643574,-38.442655504952796,1.0,4,LARCENY-NON VEHICLE
5672,31-Jul-2044 21:20:00,26.6194980261813,-38.4449687794511,1.0,16,LARCENY-NON VEHICLE
5673,07-Nov-2044 00:00:00,26.621513086761,-38.4437362852015,1.0,14,AUTO THEFT
5674,28-Dec-2044 18:35:00,26.6170678321073,-38.4449640755707,2.0,5,LARCENY-FROM VEHICLE
5675,25-May-2044 19:30:00,26.6167788169912,-38.4450318569713,1.0,10,AUTO THEFT
5676,17-Sep-2044 09:00:00,26.6207168112948,-38.43957727502929,1.0,17,LARCENY-FROM VEHICLE
5677,10-Oct-2044 11:20:00,26.616671092432103,-38.4449950112516,1.0,10,LARCENY-FROM VEHICLE
5678,09-Dec-2044 20:00:00,26.615413973056103,-38.4394522614324,2.0,13,BURGLARY-RESIDENCE
5679,29-Oct-2044 21:12:00,26.617215224779997,-38.441930914416396,1.0,20,LARCENY-NON VEHICLE
5680,06-May-2044 08:15:00,26.6247651717381,-38.445791979657294,1.0,13,BURGLARY-RESIDENCE
5681,11-Aug-2044 23:50:00,26.620530383699002,-38.44131948118329,1.0,17,BURGLARY-RESIDENCE
5682,10-Jan-2044 01:40:00,26.618558331198603,-38.4430326630009,2.0,5,ROBBERY-PEDESTRIAN
5683,11-Dec-2044 01:30:00,26.616981941279203,-38.4440857020355,1.0,14,AGG ASSAULT
5684,19-Jul-2044 07:02:00,26.619127016344,-38.442560923158005,1.0,16,LARCENY-NON VEHICLE
5685,29-Dec-2044 23:00:00,26.6198286431393,-38.4441069363095,1.0,10,LARCENY-FROM VEHICLE
5686,07-Oct-2044 18:32:00,26.6245295831155,-38.445354770185794,1.0,17,AUTO THEFT
5687,25-Mar-2044 03:00:00,26.617549737927398,-38.4448199095094,2.0,17,LARCENY-FROM VEHICLE
5688,16-Apr-2044 09:00:00,26.625548021952802,-38.4454898022342,1.0,17,AUTO THEFT
5689,20-Sep-2044 20:40:00,26.6172034136343,-38.4413493907017,1.0,31,ROBBERY-COMMERCIAL
5690,03-Mar-2044 16:00:00,26.616719558304602,-38.441071617308296,1.0,5,LARCENY-FROM VEHICLE
5691,14-Jul-2044 18:00:00,26.6164246119275,-38.443372473013895,1.0,29,LARCENY-NON VEHICLE
5692,13-Oct-2044 22:30:00,26.624079426709198,-38.4451752105641,1.0,17,BURGLARY-RESIDENCE
5693,26-Aug-2044 13:00:00,26.6201655868512,-38.43830202206121,1.0,3,LARCENY-FROM VEHICLE
5694,23-May-2044 14:13:00,26.616161108246303,-38.4449502169206,1.0,31,LARCENY-NON VEHICLE
5695,10-Dec-2044 10:40:00,26.620002916374503,-38.4420115089447,1.0,10,LARCENY-NON VEHICLE
5696,28-Nov-2044 07:00:00,26.621716898657603,-38.4442268000384,1.0,10,LARCENY-FROM VEHICLE
5697,08-May-2044 09:00:00,26.6201895026792,-38.442540263716104,1.0,13,BURGLARY-RESIDENCE
5698,22-Sep-2044 18:00:00,26.625039532814696,-38.4459024181777,1.0,16,AGG ASSAULT
5699,05-Feb-2044 10:00:00,26.624990393092798,-38.4458959570011,1.0,10,AUTO THEFT
5700,28-Jan-2044 13:00:00,26.619998783642803,-38.440276881307895,1.0,13,LARCENY-NON VEHICLE
5701,13-Aug-2044 21:00:00,26.615968924386703,-38.444940987623504,1.0,10,LARCENY-FROM VEHICLE
5702,20-Nov-2044 23:30:00,26.6172578304456,-38.4436941402631,1.0,4,AUTO THEFT
5703,09-Nov-2044 21:00:00,26.6202652720016,-38.4424631294714,1.0,14,LARCENY-FROM VEHICLE
5704,19-Feb-2044 09:35:00,26.621432339591898,-38.4417924651468,1.0,13,BURGLARY-RESIDENCE
5705,29-Dec-2044 20:20:00,26.619833241191802,-38.441635779339,1.0,13,LARCENY-FROM VEHICLE
5706,23-Feb-2044 21:02:00,26.619968962769498,-38.4419969618884,1.0,31,LARCENY-NON VEHICLE
5707,18-Sep-2044 16:00:00,26.6186360770539,-38.4435565771474,1.0,10,BURGLARY-RESIDENCE
5708,26-Sep-2044 17:49:00,26.6188936862363,-38.442147501052,1.0,4,LARCENY-NON VEHICLE
5709,24-Oct-2044 21:49:00,26.623474418450304,-38.4432150517998,1.0,13,AGG ASSAULT
5710,04-Jan-2045 22:30:00,26.618841929834698,-38.442181450953,1.0,5,LARCENY-FROM VEHICLE
5711,02-Mar-2044 19:00:00,26.621398154319802,-38.44305437828729,1.0,5,LARCENY-FROM VEHICLE
5712,26-Sep-2044 09:00:00,26.622102850558896,-38.4462686851366,1.0,17,BURGLARY-RESIDENCE
5713,16-May-2044 02:30:00,26.621828357207303,-38.443119757237,1.0,4,LARCENY-NON VEHICLE
5714,04-Jul-2044 14:26:00,26.623274635200897,-38.4427290443096,1.0,13,LARCENY-NON VEHICLE
5715,05-Oct-2044 17:05:00,26.6207852081253,-38.4453627844445,1.0,10,AUTO THEFT
5716,22-May-2044 04:00:00,26.617325197838102,-38.4449077661778,1.0,17,LARCENY-NON VEHICLE
5717,27-Nov-2044 14:00:00,26.616165540763397,-38.4448927575226,1.0,31,LARCENY-NON VEHICLE
5718,28-Dec-2044 22:12:00,26.6176774206035,-38.444903888746296,1.0,10,LARCENY-FROM VEHICLE
5719,28-Nov-2044 12:25:00,26.6186068548847,-38.4414185495145,1.0,27,LARCENY-NON VEHICLE
5720,17-Aug-2044 02:35:00,26.6146179848186,-38.439415653607995,1.0,15,LARCENY-NON VEHICLE
5721,18-Sep-2044 03:00:00,26.6235220128802,-38.44664899129629,1.0,33,LARCENY-NON VEHICLE
5722,06-Jun-2044 17:56:00,26.620601245374104,-38.443165018608205,1.0,4,LARCENY-NON VEHICLE
5723,14-May-2044 00:40:00,26.619840528723003,-38.44388963969129,1.0,16,AUTO THEFT
5724,07-May-2044 00:41:00,26.6179643907796,-38.4446593744115,1.0,17,AUTO THEFT
5725,01-Feb-2044 21:20:00,26.627149832993698,-38.442487434696105,1.0,10,LARCENY-FROM VEHICLE
5726,28-Dec-2044 20:00:00,26.618794895672604,-38.4402260145869,1.0,13,BURGLARY-RESIDENCE
5727,08-Nov-2044 01:00:00,26.6201823868084,-38.4436103179361,1.0,17,LARCENY-FROM VEHICLE
5728,12-Apr-2044 09:00:00,26.621584370121102,-38.4450690445001,1.0,5,LARCENY-FROM VEHICLE
5729,01-Oct-2044 20:00:00,26.621442626644804,-38.4410982899818,1.0,4,LARCENY-NON VEHICLE
5730,26-Jul-2044 23:00:00,26.619715419344303,-38.445257523356204,3.0,13,AGG ASSAULT
5731,29-Sep-2044 19:40:00,26.620176761051102,-38.4420574596937,1.0,5,LARCENY-NON VEHICLE
5732,04-Jun-2044 14:50:00,26.617423071967696,-38.444526098369295,1.0,13,LARCENY-FROM VEHICLE
5733,03-May-2044 09:30:00,26.619554218578,-38.4467371213551,2.0,33,AUTO THEFT
5734,17-Oct-2044 21:00:00,26.6189759554409,-38.4424357964347,1.0,10,LARCENY-FROM VEHICLE
5735,27-Jan-2044 08:15:00,26.627154278450604,-38.442718914317496,1.0,10,AUTO THEFT
5736,31-Oct-2044 12:56:00,26.622588635560998,-38.4467800296975,1.0,15,AUTO THEFT
5737,28-Aug-2044 03:56:00,26.6185183634942,-38.441873951270296,1.0,10,LARCENY-FROM VEHICLE
5738,29-May-2044 20:00:00,26.6207144573612,-38.440562708811896,1.0,13,LARCENY-NON VEHICLE
5739,15-Jul-2044 02:00:00,26.619582132746395,-38.4429202045779,1.0,10,LARCENY-FROM VEHICLE
5740,04-Oct-2044 00:00:00,26.619339015487398,-38.444604436389604,1.0,5,LARCENY-FROM VEHICLE
5741,31-Oct-2044 12:30:00,26.6214751890096,-38.443058250300005,1.0,13,LARCENY-NON VEHICLE
5742,12-Apr-2044 20:00:00,26.6207534791263,-38.44605750117729,1.0,5,LARCENY-FROM VEHICLE
5743,27-Aug-2044 00:30:00,26.618980287086202,-38.443944685823396,1.0,17,AGG ASSAULT
5744,13-Jul-2044 02:45:00,26.625754971665,-38.44493225142929,1.0,4,LARCENY-NON VEHICLE
5745,18-Jun-2044 17:15:00,26.6201944566445,-38.443094490390294,1.0,5,LARCENY-FROM VEHICLE
